time_s,ecg_adc
299.104000,32
299.108000,2321
299.112000,2311
299.116000,1793
299.120000,2781
299.124000,1280
299.128000,3018
299.132000,1024
299.136000,2734
299.140000,0
299.144000,3916
299.148000,2304
299.152000,3556
299.156000,1279
299.160000,1706
299.164000,255
299.168000,2422
299.172000,3839
299.176000,1364
299.180000,3327
299.184000,594
299.188000,3583
299.192000,3938
299.196000,3839
299.200000,3182
299.204000,4095
299.208000,2940
299.212000,255
299.216000,3467
299.220000,511
299.224000,4000
299.228000,767
299.232000,687
299.236000,1023
299.240000,4041
299.244000,1535
299.248000,2281
299.252000,2063
299.256000,2575
299.260000,2560
299.264000,2870
299.268000,3328
299.272000,368
299.276000,0
299.280000,410
299.284000,512
299.288000,1716
299.292000,768
299.296000,3777
299.300000,1024
299.304000,193
299.308000,768
299.312000,673
299.316000,0
299.320000,3703
299.324000,3584
299.328000,2638
299.332000,2816
299.336000,277
299.340000,2032
299.344000,236
299.348000,1791
299.352000,2800
299.356000,2063
299.360000,1296
299.364000,2304
299.368000,3884
299.372000,2816
299.376000,2884
299.380000,3328
299.384000,3181
299.388000,256
299.392000,707
299.396000,1792
299.400000,37
299.404000,2833
299.408000,2101
299.412000,2577
299.416000,770
299.420000,1281
299.424000,2483
299.428000,256
299.432000,3972
299.436000,0
299.440000,3468
299.444000,0
299.448000,2675
299.452000,3584
299.456000,3153
299.460000,3072
299.464000,566
299.468000,2560
299.472000,3351
299.476000,2032
299.480000,3013
299.484000,511
299.488000,3428
299.492000,3327
299.496000,2352
299.500000,2815
299.504000,2579
299.508000,2303
299.512000,2799
299.516000,1774
299.520000,2267
299.524000,1774
299.528000,3304
299.532000,2030
299.536000,2044
299.540000,2030
299.544000,258
299.548000,2303
299.552000,2324
299.556000,2815
299.560000,560
299.564000,3071
299.568000,586
299.572000,3583
299.576000,362
299.580000,4095
299.584000,1419
299.588000,511
299.592000,1456
299.596000,1023
299.600000,1228
299.604000,1535
299.608000,3561
299.612000,2047
299.616000,8
299.620000,2304
299.624000,1573
299.628000,2560
299.632000,1588
299.636000,2816
299.640000,843
299.644000,3328
299.648000,3187
299.652000,256
299.656000,692
299.660000,1280
299.664000,1022
299.668000,2576
299.672000,2903
299.676000,17
299.680000,2474
299.684000,1297
299.688000,3564
299.692000,1809
299.696000,1776
299.700000,1553
299.704000,2309
299.708000,2850
299.712000,1868
299.716000,2850
299.720000,2053
299.724000,786
299.728000,1877
299.732000,1793
299.736000,1972
299.740000,3584
299.744000,306
299.748000,2032
299.752000,214
299.756000,1023
299.760000,2728
299.764000,767
299.768000,928
299.772000,511
299.776000,909
299.780000,4095
299.784000,618
299.788000,3583
299.792000,1362
299.796000,3327
299.800000,1364
299.804000,3583
299.808000,2927
299.812000,255
299.816000,157
299.820000,1023
299.824000,210
299.828000,1791
299.832000,2545
299.836000,2047
299.840000,3558
299.844000,1279
299.848000,2712
299.852000,3839
299.856000,2600
299.860000,2031
299.864000,1734
299.868000,750
299.872000,1191
299.876000,750
299.880000,1713
299.884000,1006
299.888000,2766
299.892000,1774
299.896000,1013
299.900000,2302
299.904000,2588
299.908000,3071
299.912000,3394
299.916000,3583
299.920000,1642
299.924000,4095
299.928000,2192
299.932000,767
299.936000,2738
299.940000,1279
299.944000,3026
299.948000,1791
299.952000,2288
299.956000,2063
299.960000,2058
299.964000,2304
299.968000,1816
299.972000,2304
299.976000,1063
299.980000,2560
299.984000,2359
299.988000,3072
299.992000,1097
299.996000,3072
300.000000,1614
300.004000,3072
300.008000,337
300.012000,3328
300.016000,2150
300.020000,0
300.024000,4007
300.028000,1280
300.032000,11
300.036000,3089
300.040000,3469
300.044000,1041
300.048000,2801
300.052000,2337
300.056000,1316
300.060000,2594
300.064000,3117
300.068000,2594
300.072000,779
300.076000,1298
300.080000,2699
300.084000,2833
300.088000,4058
300.092000,0
300.096000,833
300.100000,2048
300.104000,1746
300.108000,511
300.112000,2673
300.116000,3583
300.120000,2114
300.124000,3327
300.128000,1872
300.132000,3583
300.136000,2660
300.140000,3839
300.144000,2650
300.148000,3583
300.152000,3157
300.156000,3839
300.160000,126
300.164000,511
300.168000,3256
300.172000,1535
300.176000,2537
300.180000,2047
300.184000,2032
300.188000,1535
300.192000,197
300.196000,767
300.200000,1933
300.204000,3839
300.208000,596
300.212000,3071
300.216000,2345
300.220000,2815
300.224000,2336
300.228000,2815
300.232000,809
300.236000,3071
300.240000,2384
300.244000,3839
300.248000,2417
300.252000,255
300.256000,2707
300.260000,767
300.264000,1197
300.268000,1023
300.272000,2505
300.276000,1535
300.280000,4052
300.284000,1535
300.288000,2774
300.292000,1535
300.296000,1998
300.300000,1279
300.304000,1239
300.308000,1791
300.312000,1042
300.316000,2816
300.320000,2927
300.324000,512
300.328000,2766
300.332000,1792
300.336000,268
300.340000,2321
300.344000,278
300.348000,2065
300.352000,267
300.356000,2577
300.360000,1872
300.364000,3345
300.368000,2127
300.372000,2577
300.376000,1252
300.380000,512
300.384000,127
300.388000,3328
300.392000,3383
300.396000,2304
300.400000,497
300.404000,1535
300.408000,708
300.412000,767
300.416000,388
300.420000,3583
300.424000,1829
300.428000,1775
300.432000,2259
300.436000,1262
300.440000,3248
300.444000,750
300.448000,1695
300.452000,494
300.456000,2467
300.460000,1006
300.464000,1990
300.468000,1774
300.472000,2592
300.476000,3583
300.480000,2692
300.484000,1023
300.488000,3026
300.492000,1791
300.496000,3046
300.500000,1791
300.504000,1243
300.508000,1279
300.512000,1980
300.516000,767
300.520000,1445
300.524000,511
300.528000,2961
300.532000,255
300.536000,1660
300.540000,4095
300.544000,3201
300.548000,255
300.552000,2443
300.556000,511
300.560000,154
300.564000,767
300.568000,2743
300.572000,1279
300.576000,3276
300.580000,1535
300.584000,991
300.588000,1791
300.592000,499
300.596000,2047
300.600000,517
300.604000,2048
300.608000,522
300.612000,2048
300.616000,3341
300.620000,2304
300.624000,3871
300.628000,2560
300.632000,1580
300.636000,2560
300.640000,3121
300.644000,2816
300.648000,2870
300.652000,3072
300.656000,2901
300.660000,3840
300.664000,1444
300.668000,1536
300.672000,1599
300.676000,17
300.680000,3534
300.684000,2081
300.688000,1836
300.692000,2850
300.696000,2620
300.700000,2850
300.704000,2599
300.708000,2594
300.712000,2322
300.716000,1554
300.720000,1425
300.724000,2577
300.728000,461
300.732000,0
300.736000,3166
300.740000,3072
300.744000,47
300.748000,2304
300.752000,3840
300.756000,1520
300.760000,1709
300.764000,255
300.768000,384
300.772000,4095
300.776000,3185
300.780000,3839
300.784000,2642
300.788000,3327
300.792000,2877
300.796000,3327
300.800000,2391
300.804000,4095
300.808000,653
300.812000,767
300.816000,3017
300.820000,1791
300.824000,3824
300.828000,1791
300.832000,1996
300.836000,767
300.840000,915
300.844000,4095
300.848000,1890
300.852000,3327
300.856000,315
300.860000,2815
300.864000,1561
300.868000,2303
300.872000,3847
300.876000,2303
300.880000,783
300.884000,2559
300.888000,40
300.892000,3071
300.896000,3911
300.900000,3583
300.904000,1129
300.908000,4095
300.912000,1937
300.916000,767
300.920000,2258
300.924000,2063
300.928000,2855
300.932000,3328
300.936000,1664
300.940000,512
300.944000,728
300.948000,1792
300.952000,539
300.956000,2833
300.960000,597
300.964000,3601
300.968000,1406
300.972000,273
300.976000,2506
300.980000,1809
300.984000,1026
300.988000,1554
300.992000,3260
300.996000,3857
301.000000,1568
301.004000,769
301.008000,345
301.012000,2032
301.016000,1463
301.020000,255
301.024000,1135
301.028000,3583
301.032000,2119
301.036000,3071
301.040000,795
301.044000,2303
301.048000,2812
301.052000,2030
301.056000,2023
301.060000,1518
301.064000,3547
301.068000,1774
301.072000,1775
301.076000,2030
301.080000,3342
301.084000,2815
301.088000,1610
301.092000,3839
301.096000,905
301.100000,767
301.104000,3020
301.108000,1791
301.112000,1771
301.116000,1791
301.120000,3308
301.124000,1791
301.128000,2002
301.132000,1023
301.136000,3754
301.140000,511
301.144000,2947
301.148000,4095
301.152000,3178
301.156000,3839
301.160000,1636
301.164000,3839
301.168000,2944
301.172000,511
301.176000,3501
301.180000,1279
301.184000,2273
301.188000,2063
301.192000,2591
301.196000,2816
301.200000,3400
301.204000,3328
301.208000,1630
301.212000,3328
301.216000,3944
301.220000,0
301.224000,180
301.228000,1280
301.232000,2792
301.236000,1536
301.240000,4042
301.244000,512
301.248000,3460
301.252000,3584
301.256000,1100
301.260000,2816
301.264000,1076
301.268000,2560
301.272000,2584
301.276000,2048
301.280000,4063
301.284000,1279
301.288000,693
301.292000,767
301.296000,3490
301.300000,511
301.304000,3976
301.308000,4095
301.312000,2665
301.316000,3839
301.320000,3169
301.324000,3839
301.328000,367
301.332000,255
301.336000,1200
301.340000,1535
301.344000,267
301.348000,2816
301.352000,2411
301.356000,256
301.360000,4007
301.364000,512
301.368000,1438
301.372000,0
301.376000,1405
301.380000,3584
301.384000,3424
301.388000,3328
301.392000,1868
301.396000,2816
301.400000,1078
301.404000,2560
301.408000,1317
301.412000,2304
301.416000,2583
301.420000,2304
301.424000,527
301.428000,2048
301.432000,8
301.436000,2048
301.440000,2055
301.444000,2048
301.448000,2293
301.452000,2047
301.456000,235
301.460000,1791
301.464000,2536
301.468000,2047
301.472000,1282
301.476000,2048
301.480000,3860
301.484000,2560
301.488000,3921
301.492000,256
301.496000,2532
301.500000,2576
301.504000,3141
301.508000,3345
301.512000,2896
301.516000,3089
301.520000,3120
301.524000,2321
301.528000,2039
301.532000,1280
301.536000,1733
301.540000,512
301.544000,3225
301.548000,0
301.552000,2415
301.556000,3328
301.560000,2606
301.564000,2048
301.568000,2006
301.572000,767
301.576000,1931
301.580000,3839
301.584000,610
301.588000,3583
301.592000,2647
301.596000,3583
301.600000,596
301.604000,3583
301.608000,3942
301.612000,4095
301.616000,149
301.620000,1023
301.624000,3545
301.628000,2047
301.632000,1805
301.636000,2304
301.640000,3879
301.644000,2560
301.648000,1828
301.652000,2304
301.656000,3352
301.660000,2304
301.664000,2576
301.668000,2304
301.672000,21
301.676000,2304
301.680000,3864
301.684000,2304
301.688000,3092
301.692000,2304
301.696000,3090
301.700000,2304
301.704000,20
301.708000,2304
301.712000,1306
301.716000,2304
301.720000,2341
301.724000,2816
301.728000,62
301.732000,3072
301.736000,78
301.740000,3328
301.744000,2661
301.748000,3840
301.752000,3964
301.756000,0
301.760000,3738
301.764000,1024
301.768000,3339
301.772000,3089
301.776000,1122
301.780000,3345
301.784000,3647
301.788000,2321
301.792000,2801
301.796000,1280
301.800000,2493
301.804000,768
301.808000,1956
301.812000,0
301.816000,1405
301.820000,3584
301.824000,3675
301.828000,3072
301.832000,3121
301.836000,2304
301.840000,1262
301.844000,1279
301.848000,1448
301.852000,255
301.856000,2425
301.860000,4095
301.864000,3697
301.868000,4095
301.872000,3196
301.876000,255
301.880000,3464
301.884000,511
301.888000,2475
301.892000,1535
301.896000,3577
301.900000,2575
301.904000,3393
301.908000,3328
301.912000,1369
301.916000,3328
301.920000,2393
301.924000,3328
301.928000,1865
301.932000,2816
301.936000,827
301.940000,2816
301.944000,3641
301.948000,2816
301.952000,3126
301.956000,2816
301.960000,303
301.964000,2560
301.968000,3369
301.972000,2560
301.976000,2597
301.980000,2560
301.984000,3364
301.988000,2560
301.992000,2345
301.996000,2816
302.000000,3395
302.004000,3328
302.008000,1891
302.012000,3584
302.016000,1404
302.020000,0
302.024000,3740
302.028000,512
302.032000,2230
302.036000,1536
302.040000,2593
302.044000,3601
302.048000,3473
302.052000,529
302.056000,3488
302.060000,273
302.064000,900
302.068000,3857
302.072000,2934
302.076000,3857
302.080000,3174
302.084000,3345
302.088000,824
302.092000,2321
302.096000,1794
302.100000,1537
302.104000,467
302.108000,512
302.112000,365
302.116000,2560
302.120000,2276
302.124000,1023
302.128000,1673
302.132000,3839
302.136000,604
302.140000,3327
302.144000,826
302.148000,2815
302.152000,2083
302.156000,2815
302.160000,549
302.164000,3071
302.168000,1629
302.172000,4095
302.176000,664
302.180000,767
302.184000,693
302.188000,1023
302.192000,2746
302.196000,1023
302.200000,2216
302.204000,767
302.208000,1437
302.212000,511
302.216000,2213
302.220000,1023
302.224000,3517
302.228000,1279
302.232000,2764
302.236000,1535
302.240000,223
302.244000,1791
302.248000,2289
302.252000,2063
302.256000,1293
302.260000,2304
302.264000,1836
302.268000,2816
302.272000,597
302.276000,3584
302.280000,3191
302.284000,0
302.288000,1679
302.292000,256
302.296000,3241
302.300000,768
302.304000,960
302.308000,1280
302.312000,3855
302.316000,3345
302.320000,2707
302.324000,785
302.328000,3508
302.332000,529
302.336000,2193
302.340000,17
302.344000,1388
302.348000,3345
302.352000,1109
302.356000,3089
302.360000,1592
302.364000,2321
302.368000,516
302.372000,1537
302.376000,467
302.380000,768
302.384000,668
302.388000,3840
302.392000,339
302.396000,2560
302.400000,1032
302.404000,1776
302.408000,3295
302.412000,1535
302.416000,1231
302.420000,1279
302.424000,460
302.428000,1279
302.432000,3274
302.436000,1535
302.440000,2792
302.444000,2063
302.448000,1048
302.452000,2560
302.456000,1593
302.460000,2816
302.464000,1847
302.468000,2560
302.472000,36
302.476000,2304
302.480000,2827
302.484000,2048
302.488000,0
302.492000,2032
302.496000,246
302.500000,2047
302.504000,3061
302.508000,2047
302.512000,238
302.516000,1791
302.520000,4063
302.524000,1535
302.528000,1231
302.532000,1279
302.536000,465
302.540000,1535
302.544000,3044
302.548000,2047
302.552000,3336
302.556000,2304
302.560000,287
302.564000,2560
302.568000,308
302.572000,2816
302.576000,3895
302.580000,2816
302.584000,1100
302.588000,3840
302.592000,2747
302.596000,1792
302.600000,1307
302.604000,2577
302.608000,1331
302.612000,2577
302.616000,289
302.620000,2321
302.624000,790
302.628000,2321
302.632000,3099
302.636000,2321
302.640000,1284
302.644000,1537
302.648000,2261
302.652000,1024
302.656000,423
302.660000,0
302.664000,1886
302.668000,2560
302.672000,2035
302.676000,1023
302.680000,3729
302.684000,4095
302.688000,354
302.692000,3583
302.696000,1872
302.700000,3327
302.704000,338
302.708000,3583
302.712000,3682
302.716000,4095
302.720000,1424
302.724000,767
302.728000,452
302.732000,1535
302.736000,2798
302.740000,2063
302.744000,2053
302.748000,2048
302.752000,1013
302.756000,1791
302.760000,1251
302.764000,1535
302.768000,2014
302.772000,1535
302.776000,478
302.780000,1535
302.784000,3798
302.788000,1535
302.792000,3286
302.796000,1535
302.800000,2769
302.804000,1535
302.808000,3033
302.812000,1791
302.816000,3566
302.820000,2063
302.824000,802
302.828000,2816
302.832000,332
302.836000,3328
302.840000,3682
302.844000,3584
302.848000,1381
302.852000,3328
302.856000,1369
302.860000,3584
302.864000,2969
302.868000,1280
302.872000,2559
302.876000,2320
302.880000,1548
302.884000,1793
302.888000,2792
302.892000,1280
302.896000,691
302.900000,256
302.904000,2693
302.908000,3840
302.912000,342
302.916000,2816
302.920000,29
302.924000,2048
302.928000,3313
302.932000,1791
302.936000,1241
302.940000,1279
302.944000,4026
302.948000,767
302.952000,3482
302.956000,511
302.960000,3475
302.964000,511
302.968000,2203
302.972000,767
302.976000,933
302.980000,767
302.984000,3509
302.988000,1279
302.992000,2270
302.996000,2063
303.000000,1825
303.004000,2816
303.008000,3417
303.012000,3584
303.016000,2662
303.020000,3584
303.024000,856
303.028000,3072
303.032000,831
303.036000,2816
303.040000,1586
303.044000,2560
303.048000,3111
303.052000,2560
303.056000,1826
303.060000,2304
303.064000,1308
303.068000,2304
303.072000,3866
303.076000,2304
303.080000,3092
303.084000,2304
303.088000,2328
303.092000,2560
303.096000,3113
303.100000,2816
303.104000,2878
303.108000,3072
303.112000,1857
303.116000,2816
303.120000,2371
303.124000,3072
303.128000,1598
303.132000,2816
303.136000,2131
303.140000,0
303.144000,2232
303.148000,1536
303.152000,2034
303.156000,1536
303.160000,1503
303.164000,1024
303.168000,4027
303.172000,512
303.176000,663
303.180000,0
303.184000,2181
303.188000,0
303.192000,1651
303.196000,3328
303.200000,3659
303.204000,2816
303.208000,3356
303.212000,2032
303.216000,3788
303.220000,511
303.224000,1114
303.228000,2559
303.232000,3818
303.236000,1262
303.240000,2486
303.244000,1006
303.248000,3510
303.252000,1262
303.256000,2775
303.260000,2030
303.264000,22
303.268000,3327
303.272000,1916
303.276000,767
303.280000,215
303.284000,2047
303.288000,1298
303.292000,2304
303.296000,3876
303.300000,2560
303.304000,2341
303.308000,2560
303.312000,2071
303.316000,2304
303.320000,1291
303.324000,2048
303.328000,523
303.332000,2048
303.336000,776
303.340000,2048
303.344000,16
303.348000,2304
303.352000,1833
